ex_id,rd_id,status,stage,name,hypothesis_summary,config_paths,result_paths,file,decision_ids,created_at_utc,updated_at_utc,novice_summary,next_action
EX-20260607T035232Z-main-8QKX,RD-20260603T000000Z-mig-HD5EEBAA8D5EEB,completed,minute_execution_failed,涨停基因组合防线分钟级执行复核,固定审计UKVS日频候选在分钟线上的成交可行性、计划时点价格偏差和单分钟容量,configs/research/RD-20260603T000000Z-mig-HD5EEBAA8D5EEB/EX-20260607T035232Z-main-8QKX/minute_execution_audit.json,results/v2/research/RD-20260603T000000Z-mig-HD5EEBAA8D5EEB/EX-20260607T035232Z-main-8QKX/,04_实验记录/EX-20260607T035232Z-main-8QKX_涨停基因组合防线分钟级执行复核.md,DEC-20260607T032202Z-main-NQHF;DEC-20260607T035846Z-main-2NYF,2026-06-07T03:52:32Z,2026-06-07T04:06:00Z,分钟级first_minute买卖通过率均47.40%，scheduled_1030_1455买入25.08%、卖出50.15%，主要失败原因为单分钟容量超限,否决当前单点分钟执行；后续必须做TWAP/分钟流动性过滤，否则停止实盘推进
EX-20260607T062555Z-main-VJDG,RD-20260603T000000Z-mig-HD5EEBAA8D5EEB,completed,formal_completed_twap_execution_passed,涨停基因组合防线TWAP执行修复验证,固定UKVS日频候选，检验TWAP窗口执行和信号日前历史分钟流动性过滤能否解除单分钟容量阻断并保留收益回撤,configs/research/RD-20260603T000000Z-mig-HD5EEBAA8D5EEB/EX-20260607T062555Z-main-VJDG/twap_execution_repair.json,results/v2/research/RD-20260603T000000Z-mig-HD5EEBAA8D5EEB/EX-20260607T062555Z-main-VJDG/;results/v2/research/RD-20260603T000000Z-mig-HD5EEBAA8D5EEB/EX-20260607T062555Z-main-VJDG/summary/,04_实验记录/EX-20260607T062555Z-main-VJDG_涨停基因组合防线TWAP执行修复验证.md,DEC-20260607T035846Z-main-2NYF;DEC-20260607T064247Z-main-GRKL,2026-06-07T06:25:55Z,2026-06-07T06:45:00Z,TWAP p05收益+71.99%、最大回撤-25.56%，p03收益+71.35%、最大回撤-26.09%，买入完成率98.18%，卖出完成率约98.57%-98.90%；历史流动性过滤在10万资金下无独立剔除,进入默认关闭shadow/observe设计；不直接实盘，先记录20-60个交易日纸面成交、滑点、未成交和容量
EX-20260607T073711Z-main-WS6K,RD-20260603T000000Z-mig-HD5EEBAA8D5EEB,completed,completed_daily_mechanism_strong_minute_capacity_failed,微盘低价涨停保护轮动公开策略复现验证,验证公开版10-20亿市值+低价前50+双周轮动+空仓月+涨停保护是否在严格成本和分钟容量下成立,configs/research/RD-20260603T000000Z-mig-HD5EEBAA8D5EEB/EX-20260607T073711Z-main-WS6K/public_micro_lowprice_rotation.json;scripts/research/backtest_public_micro_lowprice_rotation.py;scripts/research/audit_public_micro_minute_execution.py,results/v2/research/RD-20260603T000000Z-mig-HD5EEBAA8D5EEB/EX-20260607T073711Z-main-WS6K/;results/v2/research/RD-20260603T000000Z-mig-HD5EEBAA8D5EEB/EX-20260607T073711Z-main-WS6K/summary/,04_实验记录/EX-20260607T073711Z-main-WS6K_微盘低价涨停保护轮动公开策略复现验证.md,DEC-20260607T075721Z-main-DPRK,2026-06-07T07:37:11Z,2026-06-07T08:15:00Z,日频strict_base收益+755.75%、最大回撤-26.18%，但分钟单点容量严重失败，低价排序被消融反证,新开容量感知TWAP修复；若不能保持收益和成交完成率则park或kill
EX-20260607T081421Z-main-S5D6,RD-20260603T000000Z-mig-HD5EEBAA8D5EEB,completed,completed_twap_capacity_strict_base_pass_observe_not_live,微盘市值篮子TWAP容量感知修复预注册,检验公开微盘路线单点分钟容量失败后，修正未来函数风险的TWAP是否能保留收益并提高成交完成率,configs/research/RD-20260603T000000Z-mig-HD5EEBAA8D5EEB/EX-20260607T081421Z-main-S5D6/public_micro_twap_repair.json;scripts/research/backtest_public_micro_twap_repair.py,results/v2/research/RD-20260603T000000Z-mig-HD5EEBAA8D5EEB/EX-20260607T081421Z-main-S5D6/;results/v2/research/RD-20260603T000000Z-mig-HD5EEBAA8D5EEB/EX-20260607T081421Z-main-S5D6/summary/,04_实验记录/EX-20260607T081421Z-main-S5D6_微盘市值篮子TWAP容量感知修复预注册.md,DEC-20260607T075721Z-main-DPRK;DEC-20260607T084625Z-main-582N,2026-06-07T08:14:21Z,2026-06-07T08:55:00Z,修正版strict_base TWAP p03/p05/p10均通过，收益+453.73%/+444.97%/+437.12%，最大回撤-20.98%/-21.25%/-21.95%，买入完成率95.44%/95.72%/95.91%；no_low_price_sort收益更高但买入完成率94.06%-94.57%未过门槛,允许strict_base默认关闭observe；不实盘、不shadow；下一步只做no_low_price_sort流动性过滤或更长TWAP容量修复
EX-20260607T085553Z-main-SPDR,RD-20260603T000000Z-mig-HD5EEBAA8D5EEB,completed,completed_failed_simple_capacity_repair,无低价排序TWAP流动性过滤修复预注册,检验no_low_price_sort在历史流动性过滤或10:45宽窗口下能否把买入完成率提升到95%并保留收益优势,configs/research/RD-20260603T000000Z-mig-HD5EEBAA8D5EEB/EX-20260607T085553Z-main-SPDR/public_micro_no_low_liquidity_twap.json;scripts/research/backtest_public_micro_twap_repair.py,results/v2/research/RD-20260603T000000Z-mig-HD5EEBAA8D5EEB/EX-20260607T085553Z-main-SPDR/;results/v2/research/RD-20260603T000000Z-mig-HD5EEBAA8D5EEB/EX-20260607T085553Z-main-SPDR/summary/,04_实验记录/EX-20260607T085553Z-main-SPDR_无低价排序TWAP流动性过滤修复预注册.md,DEC-20260607T091838Z-main-YMEP,2026-06-07T08:55:53Z,2026-06-07T09:20:00Z,4个候选收益仍高：+610.55%到+629.68%，回撤约-18%；但买入完成率仅94.08%-94.29%，平均持仓数约33-40，未过95%和45持仓门槛,否决简单历史过滤/45分钟窗口修复；无低价排序若继续必须新开分日建仓或盘口级执行实验
EX-20260607T094505Z-main-2AM7,RD-20260603T000000Z-mig-HD5EEBAA8D5EEB,completed,completed_failed_split_entry_capacity_repair,无低价排序分日建仓TWAP容量修复预注册,检验no_low_price_sort分日建仓能否降低单日买入压力、把买入完成率提升到95%并超过S5D6 strict_base观察基准,configs/research/RD-20260603T000000Z-mig-HD5EEBAA8D5EEB/EX-20260607T094505Z-main-2AM7/public_micro_no_low_split_twap.json;scripts/research/backtest_public_micro_split_twap_repair.py,results/v2/research/RD-20260603T000000Z-mig-HD5EEBAA8D5EEB/EX-20260607T094505Z-main-2AM7/;results/v2/research/RD-20260603T000000Z-mig-HD5EEBAA8D5EEB/EX-20260607T094505Z-main-2AM7/summary/,04_实验记录/EX-20260607T094505Z-main-2AM7_无低价排序分日建仓TWAP容量修复预注册.md,DEC-20260607T091838Z-main-YMEP;DEC-20260607T095907Z-main-B43Y,2026-06-07T09:45:05Z,2026-06-07T10:05:00Z,分日建仓没有修复no_low容量：no_low split2d收益+342.25%/+347.48%、最大回撤约-17%，但买入完成率降至86.79%-86.83%；strict_base split控制组也弱于S5D6，说明分日拆仓损害策略时效,暂停no_low执行修复线；微盘路线只保留S5D6 strict_base默认关闭observe，后续转向纸面成交、盘口/tick数据接入或实盘系统dry-run
EX-20260607T083033Z-main-C35J,RD-20260605T115651Z-main-EXE0,completed,formal_completed_negative_control_triggered_observe,TopN抗抖切换延迟负控与2024归因,检验TC8U Top3/gap收益是否可被普通确认延迟或确定性随机延迟复制，并只读归因2024落后来源,configs/research/R010-TOPN/EX-20260607T083033Z-main-C35J/formal/;scripts/research/generate_c35j_topn_delay_robustness_configs.py;scripts/research/run_c35j_topn_delay_robustness.sh;scripts/research/summarize_c35j_topn_delay_robustness.py,results/v2/research/R010-TOPN/EX-20260607T083033Z-main-C35J/formal/;results/v2/research/R010-TOPN/EX-20260607T083033Z-main-C35J/summary/formal/;results/v2/research/R010-TOPN/EX-20260607T083033Z-main-C35J/attribution_2024/,04_实验记录/EX-20260607T083033Z-main-C35J_TopN抗抖切换延迟负控与2024归因.md,DEC-20260607T095915Z-main-BP3L,2026-06-07T08:30:33Z,2026-06-07T10:06:48Z,16/16 strict完成；Top3/gap相对baseline为3/4分段final不低、四段合计多4830.17且少243笔交易，但random50相对Top3/gap为3/4分段final不低、3/4分段MDD不差且四段合计多93692.92，触发负控证伪。2024归因确认Top3/gap亏损主要来自持仓错位。,执行模块保持observe；不promote Top3/gap、confirm1或random50；若继续方向4，必须新开换仓确认机制预注册并做seed敏感性、2022失败归因和成本扰动
EX-20260607T103055Z-main-K3AC,RD-20260605T133318Z-main-H6V3,completed,formal_strict_pass_a22_preferred_a23_marginal,A23同成本配对formal AB预注册,检验hard5、A22 cap70、A23 92/4/d09在统一cost2x_slip2bps口径下的收益回撤关系,configs/research/R010-A23/paired_cost/EX-20260607T103055Z-main-K3AC/formal/;configs/research/R010-A23/state_tier_hot_budget/base70_blowoff92_m04_d09_cap60_cost2x_slip2bps/;scripts/research/generate_k3ac_a23_paired_cost_configs.py;scripts/research/run_k3ac_a23_paired_cost.sh;scripts/research/summarize_k3ac_a23_paired_cost.py,results/v2/research/R010-A23/paired_cost/EX-20260607T103055Z-main-K3AC/formal/;results/v2/research/R010-A23/paired_cost/EX-20260607T103055Z-main-K3AC/logs/formal/;results/v2/research/R010-A23/paired_cost/EX-20260607T103055Z-main-K3AC/summary/formal/;results/v2/research/R010-A23/state_tier_hot_budget/base70_blowoff92_m04_d09_cap60_cost2x_slip2bps/,04_实验记录/EX-20260607T103055Z-main-K3AC_A23同成本配对formal AB预注册.md,DEC-20260607T102206Z-main-XBWS;DEC-20260607T125847Z-main-WQ8R,2026-06-07T10:30:55Z,2026-06-07T18:41:19Z,K3AC strict 12/12完成且all_gates_pass=true；A22相对hard5同成本4/4 final不低、4/4 MDD不差，合计final多37591.85；A23相对hard5合计多37626.78，但相对A22只多34.93且2025少287.02。,A22 cap70成为hard5替代研究首选挑战者；后续A22原生字段、日志日期和forward/shadow工程边界已由QXSS/A22N/EKZ8/QTFV补齐；默认仍保留hard5，不为A23扩换手约束formal。
EX-20260607T131336Z-main-QXSS,RD-20260605T133318Z-main-H6V3,completed,completed_native_mapping_audit_blocks_promote,A22原生字段与未来函数审计预注册,审计A22 cap70是否已使用原生A22字段，确认当前历史配置是否仍为A13复用并定义native flat cap70等价门槛,configs/research/R010-A22/hot_score_budget/a20_score_ge5_cap70/;scripts/research/audit_r010a22_native_field_mapping.py,results/v2/research/R010-A22/native_field_audit/EX-20260607T131336Z-main-QXSS/,04_实验记录/EX-20260607T131336Z-main-QXSS_A22原生字段与未来函数审计预注册.md,DEC-20260607T125847Z-main-WQ8R,2026-06-07T13:13:36Z,2026-06-07T13:18:14Z,A22收益证据保留但当前配置4/4仍用A13字段，既有日志A13触发49次、A22原生0次；不能promote为原生实现。,新开native A22 flat cap70等价formal，显式关闭A13并与旧A22同段同成本对齐
EX-20260607T131209Z-main-A22N,RD-20260605T133318Z-main-H6V3,completed,formal_strict_pass_a22n_native_equivalence,A22原生字段等价审计预注册,检验legacy A13字段表达与native A22 flat cap70在四段同实验中是否完全等价，服务A22字段清理而非寻找新收益,configs/research/R010-A22/native_hot_score_budget/EX-20260607T131209Z-main-A22N/formal/;scripts/research/generate_a22n_native_hot_budget_configs.py;scripts/research/run_a22n_native_hot_budget_equivalence.sh;scripts/research/summarize_a22n_native_hot_budget_equivalence.py,results/v2/research/R010-A22/native_hot_score_budget/EX-20260607T131209Z-main-A22N/formal/;results/v2/research/R010-A22/native_hot_score_budget/EX-20260607T131209Z-main-A22N/logs/formal/;results/v2/research/R010-A22/native_hot_score_budget/EX-20260607T131209Z-main-A22N/summary/formal/,04_实验记录/EX-20260607T131209Z-main-A22N_A22原生字段等价审计预注册.md,DEC-20260607T151252Z-main-A22N,2026-06-07T13:12:09Z,2026-06-07T18:41:19Z,A22N strict 8/8完成且all_gates_pass=true；legacy A13字段表达与native A22 flat cap70四段final/MDD/交易数/费用差值全为0，equity/positions/subportfolio/trades归一化hash全部一致。,A22 cap70可迁移为原生A22字段表达；后续EKZ8日志日期审计和QTFV forward/shadow边界验证已通过；默认仍保留hard5，只允许默认关闭观察或生产前门禁。
EX-20260607T152511Z-main-EKZ8,RD-20260605T133318Z-main-H6V3,completed,readonly_future_log_audit_pass,A22原生字段日志与未来函数二次审计,只读审计A22N结果中的native A22日志指纹、signal/trade日期顺序、manifest/config sha和触发次数是否支持继续进入forward/shadow边界,configs/research/R010-A22/native_hot_score_budget/EX-20260607T131209Z-main-A22N/formal/;scripts/research/audit_ekz8_a22_native_logs_future.py,results/v2/research/R010-A22/native_hot_score_budget/EX-20260607T131209Z-main-A22N/formal/;results/v2/research/R010-A22/native_hot_score_budget/EX-20260607T152511Z-main-EKZ8/future_audit/,04_实验记录/EX-20260607T152511Z-main-EKZ8_A22原生字段日志与未来函数二次审计.md,DEC-20260607T151252Z-main-A22N,2026-06-07T15:25:11Z,2026-06-07T18:41:19Z,EKZ8只读strict通过：8/8配置字段、run log、manifest config sha和signal_date顺序通过；native错误A13指纹0、legacy错误A22指纹0，触发次数2020/2022/2024/2025为9/6/0/34且legacy/native完全一致。,QTFV已补齐A22 native forward/shadow边界验证且strict通过；后续不直接promote或实盘，只允许默认关闭观察或新开生产前门禁。
EX-20260607T154134Z-main-QTFV,RD-20260605T133318Z-main-H6V3,completed,formal_strict_pass_a22_native_forward_shadow_boundary,A22原生forward shadow边界验证预注册,验证native A22 live四段能复现A22N native，且A22 shadow_on/off只写默认关闭观察日志、不改变交易产物；显式互斥A13/A22，双开仅作为静态guard。,configs/research/R010-A22/native_forward_shadow/EX-20260607T154134Z-main-QTFV/formal/;configs/research/R010-A22/native_forward_shadow/EX-20260607T154134Z-main-QTFV/guard/;scripts/research/generate_qtfv_a22_native_forward_shadow_configs.py;scripts/research/run_qtfv_a22_native_forward_shadow.sh;scripts/research/summarize_qtfv_a22_native_forward_shadow.py,results/v2/research/R010-A22/native_forward_shadow/EX-20260607T154134Z-main-QTFV/formal/;results/v2/research/R010-A22/native_forward_shadow/EX-20260607T154134Z-main-QTFV/logs/formal/;results/v2/research/R010-A22/native_forward_shadow/EX-20260607T154134Z-main-QTFV/summary/formal/,04_实验记录/EX-20260607T154134Z-main-QTFV_A22原生forward shadow边界验证预注册.md,DEC-20260607T151252Z-main-A22N;DEC-20260607T185223Z-main-HH4B,2026-06-07T15:41:34Z,2026-06-07T18:52:23Z,QTFV strict 12/12通过，10个门禁全true；native A22 live四段与A22N完全一致，shadow_on/off四段交易产物hash全一致且orders_changed=0，双开guard 4/4检出。,DEC-HH4B允许A22默认关闭观察；如继续推进，只能新开生产前forward/未来函数门禁，不因QTFV直接切换默认hard5。
EX-20260607T190303Z-main-NR75,RD-20260605T133318Z-main-H6V3,completed,static_gate_passed,A22生产前默认关闭与未来函数静态门禁,检查A22在平台源码和非研究配置中是否仍默认关闭，并复核A22N/EKZ8/QTFV既有门禁依赖是否继续通过；本轮不验证收益或实盘放行,configs/*.json;configs/validation/**/*.json;scripts/research/audit_nr75_a22_preflight_default_off.py,results/v2/research/R010-A22/preflight_default_off/EX-20260607T190303Z-main-NR75/static_audit/,04_实验记录/EX-20260607T190303Z-main-NR75_A22生产前默认关闭与未来函数静态门禁.md,DEC-20260607T185223Z-main-HH4B,2026-06-07T19:03:03Z,2026-06-07T19:08:09Z,NR75 strict静态门禁12/12通过，strict_failed为空；源码默认仍为hard5且A13/A22/shadow默认关闭，46个非研究/validation配置可解析且A13/A22相关键为0，A22N/EKZ8/QTFV依赖均通过。,沿用HH4B observe，不新建production promote；若继续，只能新开默认关闭observe配置、实盘系统dry-run或forward样本门禁。
EX-20260607T192201Z-main-YA5R,RD-20260605T133318Z-main-H6V3,completed,formal_strict_pass_hard5_shadow_isolation,A22默认关闭observe硬5路径隔离审计,在max_score=5和hard_cap默认hard5路径下，A22 shadow-only只写观察日志，不改变订单、成交、持仓、净值或subportfolio,configs/research/R010-A22/hard5_default_observe/EX-20260607T192201Z-main-YA5R/formal/;configs/research/R010-A22/hard5_default_observe/EX-20260607T192201Z-main-YA5R/guard/,results/v2/research/R010-A22/hard5_default_observe/EX-20260607T192201Z-main-YA5R/formal/;results/v2/research/R010-A22/hard5_default_observe/EX-20260607T192201Z-main-YA5R/logs/formal/;results/v2/research/R010-A22/hard5_default_observe/EX-20260607T192201Z-main-YA5R/summary/formal/,04_实验记录/EX-20260607T192201Z-main-YA5R_A22默认关闭observe硬5路径隔离审计.md,DEC-20260607T185223Z-main-HH4B,2026-06-07T19:22:01Z,2026-06-07T21:40:17Z,YA5R strict 8/8 formal完成且12个门禁全通过；hard5_shadow_on/off四段final、MDD、交易数、费用和五类hash全一致，shadow_off 4/4复现A11 hard5。四段shadow记录可见但trigger全为0，说明只验证post-hard5默认路径隔离。,保持HH4B observe，不production promote；下一步只允许实盘系统dry-run门禁或新forward样本观察审计。
EX-20260607T215224Z-main-LWC4,RD-20260605T133318Z-main-H6V3,completed,formal_strict_pass_forward_observe_gate,A22默认关闭observe近端forward样本门禁,检验A22 shadow-only在2026-05-20至2026-06-05近端forward样本只写观察日志、不改变hard5交易产物,configs/research/R010-A22/forward_observe/EX-20260607T215224Z-main-LWC4/formal/;configs/research/R010-A22/forward_observe/EX-20260607T215224Z-main-LWC4/guard/;scripts/research/generate_lwc4_a22_forward_observe_configs.py;scripts/research/run_lwc4_a22_forward_observe.sh;scripts/research/summarize_lwc4_a22_forward_observe.py,results/v2/research/R010-A22/forward_observe/EX-20260607T215224Z-main-LWC4/formal/;results/v2/research/R010-A22/forward_observe/EX-20260607T215224Z-main-LWC4/logs/formal/20260607T220100Z/;results/v2/research/R010-A22/forward_observe/EX-20260607T215224Z-main-LWC4/summary/formal/,04_实验记录/EX-20260607T215224Z-main-LWC4_A22默认关闭observe近端forward样本门禁.md,DEC-20260607T185223Z-main-HH4B,2026-06-07T21:52:24Z,2026-06-07T22:03:30Z,LWC4 strict 12/12通过，shadow_on/off final、MDD、交易数、费用和五类交易产物hash全一致；13条shadow记录均为no_hot_score_target，orders_changed=0；本机live根路径缺失，不能替代实盘dry-run。,保持HH4B observe；等待LIVE_TRADING_ROOT配置后做真实实盘系统dry-run，不production promote。
