"new_id","mig_batch_id","old_id","kind","old_relative_path","new_relative_path","title","migration_status","evidence_level"
"EX-20260602T000000Z-mig-R20260602031R020AWATCHLA58A1D","MIG-20260605T120000Z-mig-BATCH","R20260602-031-R020A-watch-label-oos","experiment","🧪 实验\R20260602-031_R020A_只读标签独立窗口外推审计.md","04_实验记录\EX-20260602T000000Z-mig-R20260602031R020AWATCHLA58A1D_R20260602-031R020A只读标签独立窗口外推审计.md","R20260602-031 R020A 只读标签独立窗口外推审计","migrated_unverified","legacy_raw"
"EX-20260602T000000Z-mig-R20260602032R020BSINGLEL341C9","MIG-20260605T120000Z-mig-BATCH","R20260602-032-R020B-single-label-decomposition","experiment","🧪 实验\R20260602-032_R020B_单项只读标签拆解与触发器边界.md","04_实验记录\EX-20260602T000000Z-mig-R20260602032R020BSINGLEL341C9_R20260602-032R020B单项只读标签拆解与触发器边界.md","R20260602-032 R020B 单项只读标签拆解与触发器边界","migrated_unverified","legacy_raw"
"EX-20260602T000000Z-mig-R20260602033R010B2A2SECO816D2","MIG-20260605T120000Z-mig-BATCH","R20260602-033-R010B2-A2-second-level-gate-stability","experiment","🧪 实验\R20260602-033_R010B2_A2二级观察门控稳定性复核.md","04_实验记录\EX-20260602T000000Z-mig-R20260602033R010B2A2SECO816D2_R20260602-033R010B2A2二级观察门控稳定性复核.md","R20260602-033 R010B2 A2二级观察门控稳定性复核","migrated_unverified","legacy_raw"
"EX-20260602T000000Z-mig-R20260602034M001MULTISTR23132","MIG-20260605T120000Z-mig-BATCH","R20260602-034-M001-multistrategy-state-attribution-input-inventory","experiment","🧪 实验\R20260602-034_M001_多策略状态归因输入清单审计.md","04_实验记录\EX-20260602T000000Z-mig-R20260602034M001MULTISTR23132_R20260602-034M001多策略状态归因输入清单审计.md","R20260602-034 M001 多策略状态归因输入清单审计","migrated_unverified","legacy_raw"
"EX-20260602T000000Z-mig-R20260602035M002ETFFAMILC9A62","MIG-20260605T120000Z-mig-BATCH","R20260602-035-M002-etf-family-state-attribution","experiment","🧪 实验\R20260602-035_M002_ETF族状态归因首轮.md","04_实验记录\EX-20260602T000000Z-mig-R20260602035M002ETFFAMILC9A62_R20260602-035M002ETF族状态归因首轮.md","R20260602-035 M002 ETF族状态归因首轮","migrated_unverified","legacy_raw"
"EX-20260602T000000Z-mig-R20260602036M003NONETFEQ9CBB6","MIG-20260605T120000Z-mig-BATCH","R20260602-036-M003-non-etf-equity-discovery","experiment","🧪 实验\R20260602-036_M003_非ETF可比净值候选发现审计.md","04_实验记录\EX-20260602T000000Z-mig-R20260602036M003NONETFEQ9CBB6_R20260602-036M003非ETF可比净值候选发现审计.md","R20260602-036 M003 非ETF可比净值候选发现审计","migrated_unverified","legacy_raw"
"EX-20260602T000000Z-mig-R20260602037M004NONETFFUAE5C7","MIG-20260605T120000Z-mig-BATCH","R20260602-037-M004-non-etf-full-cycle-baseline-prereg","experiment","🧪 实验\R20260602-037_M004_非ETF全周期基准净值补齐预注册.md","04_实验记录\EX-20260602T000000Z-mig-R20260602037M004NONETFFUAE5C7_R20260602-037M004非ETF全周期基准净值补齐预注册.md","R20260602-037 M004 非ETF全周期基准净值补齐预注册","migrated_unverified","legacy_raw"
"EX-20260602T000000Z-mig-R20260602038M004SMALLCAPBA40D","MIG-20260605T120000Z-mig-BATCH","R20260602-038-M004-small-cap-t0-split-prereg","experiment","🧪 实验\R20260602-038_M004_小市值四段长测预注册.md","04_实验记录\EX-20260602T000000Z-mig-R20260602038M004SMALLCAPBA40D_R20260602-038M004小市值四段长测预注册.md","R20260602-038 M004 小市值四段长测预注册","migrated_unverified","legacy_raw"
"EX-20260602T000000Z-mig-R20260602039M004SMALLCAP49B5A","MIG-20260605T120000Z-mig-BATCH","R20260602-039-M004-small-cap-state-attribution-prereg","experiment","🧪 实验\R20260602-039_M004_小市值状态归因预注册.md","04_实验记录\EX-20260602T000000Z-mig-R20260602039M004SMALLCAP49B5A_R20260602-039M004小市值状态归因预注册.md","R20260602-039 M004 小市值状态归因预注册","migrated_unverified","legacy_raw"
"EX-20260602T000000Z-mig-R20260602040M005SMALLCAP06C5C","MIG-20260605T120000Z-mig-BATCH","R20260602-040-M005-small-cap-specific-state-label-prereg","experiment","🧪 实验\R20260602-040_M005_小盘专用状态标签预注册.md","04_实验记录\EX-20260602T000000Z-mig-R20260602040M005SMALLCAP06C5C_R20260602-040M005小盘专用状态标签预注册.md","R20260602-040 M005 小盘专用状态标签预注册","migrated_unverified","legacy_raw"
"EX-20260602T000000Z-mig-R20260602041M006SMALLCAP55C41","MIG-20260605T120000Z-mig-BATCH","R20260602-041-M006-small-cap-schema-only-coverage-audit-prereg","experiment","🧪 实验\R20260602-041_M006_小盘SchemaOnly指标只读覆盖率审计预注册.md","04_实验记录\EX-20260602T000000Z-mig-R20260602041M006SMALLCAP55C41_R20260602-041M006小盘SchemaOnly指标只读覆盖率审计预注册与首轮完成.md","R20260602-041 M006 小盘 SchemaOnly 指标只读覆盖率审计预注册与首轮完成","migrated_unverified","legacy_raw"
"EX-20260602T000000Z-mig-R20260602042M007SMALLCAP316A0","MIG-20260605T120000Z-mig-BATCH","R20260602-042-M007-small-cap-label-construction-r039-panel-attribution-prereg","experiment","🧪 实验\R20260602-042_M007_小盘专用状态标签构造与R039面板归因预注册.md","04_实验记录\EX-20260602T000000Z-mig-R20260602042M007SMALLCAP316A0_R20260602-042M007小盘专用状态标签构造与R039面板归因预注册.md","R20260602-042 M007 小盘专用状态标签构造与 R039 面板归因预注册","migrated_unverified","legacy_raw"
"EX-20260602T000000Z-mig-R20260602043R010B579B9A","MIG-20260605T120000Z-mig-BATCH","R20260602-043-R010B5","experiment","🧪 实验\R20260602-043_R010B5_组合回撤预算动态缩放预注册与代理审计.md","04_实验记录\EX-20260602T000000Z-mig-R20260602043R010B579B9A_R20260602-043R010B5组合回撤预算动态缩放预注册与代理审计.md","R20260602-043 R010B5 组合回撤预算动态缩放预注册与代理审计","migrated_unverified","legacy_raw"
"EX-20260602T000000Z-mig-R20260602044R010B5R1F6278","MIG-20260605T120000Z-mig-BATCH","R20260602-044-R010B5R1","experiment","🧪 实验\R20260602-044_R010B5R1_非线性组合回撤预算预注册与代理审计.md","04_实验记录\EX-20260602T000000Z-mig-R20260602044R010B5R1F6278_R20260602-044R010B5R1非线性组合回撤预算预注册与代理审计.md","R20260602-044 R010B5R1 非线性组合回撤预算预注册与代理审计","migrated_unverified","legacy_raw"
"EX-20260602T000000Z-mig-R20260602045R010B5R2EA305","MIG-20260605T120000Z-mig-BATCH","R20260602-045-R010B5R2","experiment","🧪 实验\R20260602-045_R010B5R2_非线性回撤预算真实路径2024Smoke.md","04_实验记录\EX-20260602T000000Z-mig-R20260602045R010B5R2EA305_R20260602-045R010B5R2非线性回撤预算真实路径2024Smoke.md","R20260602-045 R010B5R2 非线性回撤预算真实路径2024 Smoke","migrated_unverified","legacy_raw"
"EX-20260602T000000Z-mig-R20260602046R010B5R37ED93","MIG-20260605T120000Z-mig-BATCH","R20260602-046-R010B5R3","experiment","🧪 实验\R20260602-046_R010B5R3_非线性回撤预算参数敏感性与成本扰动预注册.md","04_实验记录\EX-20260602T000000Z-mig-R20260602046R010B5R37ED93_R20260602-046R010B5R3非线性回撤预算参数敏感性与成本扰动预注册.md","R20260602-046 R010B5R3 非线性回撤预算参数敏感性与成本扰动预注册","migrated_unverified","legacy_raw"
"EX-20260602T000000Z-mig-R20260602047R010B5R4B8F95","MIG-20260605T120000Z-mig-BATCH","R20260602-047-R010B5R4","experiment","🧪 实验\R20260602-047_R010B5R4_非线性回撤预算默认关闭影子观察预注册.md","04_实验记录\EX-20260602T000000Z-mig-R20260602047R010B5R4B8F95_R20260602-047R010B5R4非线性回撤预算默认关闭影子观察预注册.md","R20260602-047 R010B5R4 非线性回撤预算默认关闭影子观察预注册","migrated_unverified","legacy_raw"
"EX-20260603T000000Z-mig-R20260603048R010B5R514C00","MIG-20260605T120000Z-mig-BATCH","R20260603-048-R010B5R5","experiment","🧪 实验\R20260603-048_R010B5R5_非线性回撤预算严格Counterfactual预注册.md","04_实验记录\EX-20260603T000000Z-mig-R20260603048R010B5R514C00_R20260603-048R010B5R5非线性回撤预算严格Counterfactual预注册.md","R20260603-048 R010B5R5 非线性回撤预算严格Counterfactual预注册","migrated_unverified","legacy_raw"
"EX-20260603T000000Z-mig-R20260603049R010B5R5R161773","MIG-20260605T120000Z-mig-BATCH","R20260603-049-R010B5R5R1","experiment","🧪 实验\R20260603-049_R010B5R5R1_非线性回撤预算失败归因与公式修订预注册.md","04_实验记录\EX-20260603T000000Z-mig-R20260603049R010B5R5R161773_R20260603-049R010B5R5R1非线性回撤预算失败归因与公式修订预注册.md","R20260603-049 R010B5R5R1 非线性回撤预算失败归因与公式修订预注册","migrated_unverified","legacy_raw"
"EX-20260603T000000Z-mig-R20260603050R010B5R5R253641","MIG-20260605T120000Z-mig-BATCH","R20260603-050-R010B5R5R2","experiment","🧪 实验\R20260603-050_R010B5R5R2_事件环境字段日志补全预注册.md","04_实验记录\EX-20260603T000000Z-mig-R20260603050R010B5R5R253641_R20260603-050R010B5R5R2事件环境字段日志补全预注册.md","R20260603-050 R010B5R5R2 事件环境字段日志补全预注册","migrated_unverified","legacy_raw"
"EX-20260603T000000Z-mig-R20260603051R010B5R5R22B6B7","MIG-20260605T120000Z-mig-BATCH","R20260603-051-R010B5R5R2","experiment","🧪 实验\R20260603-051_R010B5R5R2_新Shadow样本复核与环境归因.md","04_实验记录\EX-20260603T000000Z-mig-R20260603051R010B5R5R22B6B7_R20260603-051R010B5R5R2新Shadow样本复核与环境归因.md","R20260603-051 R010B5R5R2 新 Shadow 样本复核与环境归因","migrated_unverified","legacy_raw"
"EX-20260603T000000Z-mig-R20260603052ACB6B","MIG-20260605T120000Z-mig-BATCH","R20260603-052","experiment","🧪 实验\R20260603-052_R010B5R5R3_低MedianRet条件预注册与只读复核.md","04_实验记录\EX-20260603T000000Z-mig-R20260603052ACB6B_R20260603-052R010B5R5R3低MedianRet条件预注册与只读复核.md","R20260603-052 R010B5R5R3 低MedianRet条件预注册与只读复核","migrated_unverified","legacy_raw"
"EX-20260603T000000Z-mig-R202606030533457F","MIG-20260605T120000Z-mig-BATCH","R20260603-053","experiment","🧪 实验\R20260603-053_R010B5R5R4_低MedianRet现有结果交叉复核与新增样本外预注册.md","04_实验记录\EX-20260603T000000Z-mig-R202606030533457F_R20260603-053R010B5R5R4低MedianRet现有结果交叉复核与新增样本外预注册.md","R20260603-053 R010B5R5R4 低MedianRet现有结果交叉复核与新增样本外预注册","migrated_unverified","legacy_raw"
"EX-20260603T000000Z-mig-R2026060305476DDA","MIG-20260605T120000Z-mig-BATCH","R20260603-054","experiment","🧪 实验\R20260603-054_R010B5S1_非线性仓位公式组件映射与证伪路线预注册.md","04_实验记录\EX-20260603T000000Z-mig-R2026060305476DDA_R20260603-054R010B5S1非线性仓位公式组件映射与证伪路线预注册.md","R20260603-054 R010B5S1 非线性仓位公式组件映射与证伪路线预注册","migrated_unverified","legacy_raw"
"EX-20260603T000000Z-mig-R202606030554B305","MIG-20260605T120000Z-mig-BATCH","R20260603-055","experiment","🧪 实验\R20260603-055_R010B5S2_波动率项与资金曲线状态组件级只读审计预注册.md","04_实验记录\EX-20260603T000000Z-mig-R202606030554B305_R20260603-055R010B5S2波动率项与资金曲线状态组件级只读审计预注册.md","R20260603-055 R010B5S2 波动率项与资金曲线状态组件级只读审计预注册","migrated_unverified","legacy_raw"
"EX-20260603T000000Z-mig-R20260603056F80E0","MIG-20260605T120000Z-mig-BATCH","R20260603-056","experiment","🧪 实验\R20260603-056_R010B5S3_波动率状态与资金曲线修复组件诊断预注册.md","04_实验记录\EX-20260603T000000Z-mig-R20260603056F80E0_R20260603-056R010B5S3波动率状态与资金曲线修复组件诊断预注册.md","R20260603-056 R010B5S3 波动率状态与资金曲线修复组件诊断预注册","migrated_unverified","legacy_raw"
"EX-20260603T000000Z-mig-R20260603057D782D","MIG-20260605T120000Z-mig-BATCH","R20260603-057","experiment","🧪 实验\R20260603-057_R010B5S4_滚动波动率中位参考分组前向样本可用性审计.md","04_实验记录\EX-20260603T000000Z-mig-R20260603057D782D_R20260603-057R010B5S4滚动波动率中位参考分组前向样本可用性审计.md","R20260603-057 R010B5S4 滚动波动率中位参考分组前向样本可用性审计","migrated_unverified","legacy_raw"
"EX-20260604T000000Z-mig-R202606040588511A","MIG-20260605T120000Z-mig-BATCH","R20260604-058","experiment","🧪 实验\R20260604-058_R010A4_进攻端状态门控平滑软排序实验.md","04_实验记录\EX-20260604T000000Z-mig-R202606040588511A_R20260604-058R010A4进攻端状态门控平滑软排序实验.md","R20260604-058 R010A4 进攻端状态门控平滑软排序实验","migrated_unverified","legacy_raw"
"EX-20260604T000000Z-mig-R202606040597F143","MIG-20260605T120000Z-mig-BATCH","R20260604-059","experiment","🧪 实验\R20260604-059_R010A4_进攻软排序字段与实现可用性审计.md","04_实验记录\EX-20260604T000000Z-mig-R202606040597F143_R20260604-059R010A4进攻软排序字段与实现可用性审计.md","R20260604-059 R010A4 进攻软排序字段与实现可用性审计","migrated_unverified","legacy_raw"
"EX-20260604T000000Z-mig-R20260604060DB364","MIG-20260605T120000Z-mig-BATCH","R20260604-060","experiment","🧪 实验\R20260604-060_R010A4R1_进攻软排序默认关闭实现审计.md","04_实验记录\EX-20260604T000000Z-mig-R20260604060DB364_R20260604-060R010A4R1进攻软排序默认关闭实现审计.md","R20260604-060 R010A4R1 进攻软排序默认关闭实现审计","migrated_unverified","legacy_raw"
"EX-20260604T000000Z-mig-R202606040610B5CB","MIG-20260605T120000Z-mig-BATCH","R20260604-061","experiment","🧪 实验\R20260604-061_R010A4S2_进攻软排序2024Smoke行为审计.md","04_实验记录\EX-20260604T000000Z-mig-R202606040610B5CB_R20260604-061R010A4S2进攻软排序2024Smoke行为审计.md","R20260604-061 R010A4S2 进攻软排序2024Smoke行为审计","migrated_unverified","legacy_raw"
"EX-20260604T000000Z-mig-R20260604062E3353","MIG-20260605T120000Z-mig-BATCH","R20260604-062","experiment","🧪 实验\R20260604-062_R010A4S3_进攻软排序近失效归因.md","04_实验记录\EX-20260604T000000Z-mig-R20260604062E3353_R20260604-062R010A4S3进攻软排序近失效归因.md","R20260604-062 R010A4S3 进攻软排序近失效归因","migrated_unverified","legacy_raw"
"EX-20260604T000000Z-mig-R20260604063D3D73","MIG-20260605T120000Z-mig-BATCH","R20260604-063","experiment","🧪 实验\R20260604-063_R010A4S4_Top1替换质量标签只读发现.md","04_实验记录\EX-20260604T000000Z-mig-R20260604063D3D73_R20260604-063R010A4S4Top1替换质量标签只读发现.md","R20260604-063 R010A4S4 Top1替换质量标签只读发现","migrated_unverified","legacy_raw"
"EX-20260604T000000Z-mig-R20260604064A93C5","MIG-20260605T120000Z-mig-BATCH","R20260604-064","experiment","🧪 实验\R20260604-064_R010A4S5_Top1近端衰竭替换2024Smoke审计.md","04_实验记录\EX-20260604T000000Z-mig-R20260604064A93C5_R20260604-064R010A4S5Top1近端衰竭替换2024Smoke审计.md","R20260604-064 R010A4S5 Top1近端衰竭替换2024Smoke审计","migrated_unverified","legacy_raw"
"EX-20260604T000000Z-mig-R202606040650312D","MIG-20260605T120000Z-mig-BATCH","R20260604-065","experiment","🧪 实验\R20260604-065_R010A4S5_OOS默认关闭验证.md","04_实验记录\EX-20260604T000000Z-mig-R202606040650312D_R20260604-065R010A4S5OOS默认关闭验证.md","R20260604-065 R010A4S5 OOS默认关闭验证","migrated_unverified","legacy_raw"
"EX-20260604T000000Z-mig-R202606040660711D","MIG-20260605T120000Z-mig-BATCH","R20260604-066","experiment","🧪 实验\R20260604-066_R010A4S6_S5失败归因只读审计.md","04_实验记录\EX-20260604T000000Z-mig-R202606040660711D_R20260604-066R010A4S6S5失败归因只读审计.md","R20260604-066 R010A4S6 S5失败归因只读审计","migrated_unverified","legacy_raw"
"EX-20260604T000000Z-mig-R2026060406780AD6","MIG-20260605T120000Z-mig-BATCH","R20260604-067","experiment","🧪 实验\R20260604-067_R010A5_A2换仓失败归因只读审计.md","04_实验记录\EX-20260604T000000Z-mig-R2026060406780AD6_R20260604-067R010A5A2换仓失败归因只读审计.md","R20260604-067 R010A5 A2换仓失败归因只读审计","migrated_unverified","legacy_raw"
"EX-20260604T000000Z-mig-R202606040685CEBD","MIG-20260605T120000Z-mig-BATCH","R20260604-068","experiment","🧪 实验\R20260604-068_R010A6_过滤层稀薄防抖2024Smoke否决.md","04_实验记录\EX-20260604T000000Z-mig-R202606040685CEBD_R20260604-068R010A6过滤层稀薄防抖2024Smoke否决.md","R20260604-068 R010A6 过滤层稀薄防抖2024Smoke否决","migrated_unverified","legacy_raw"
"EX-20260604T000000Z-mig-R2026060406878BFA","MIG-20260605T120000Z-mig-BATCH","R20260604-068","experiment","🧪 实验\R20260604-068_日内成交头重脚轻假设只读验证预注册.md","04_实验记录\EX-20260604T000000Z-mig-R2026060406878BFA_R20260604-068日内成交头重脚轻假设只读验证预注册.md","R20260604-068 日内成交头重脚轻假设只读验证预注册","migrated_unverified","legacy_raw"
"EX-20260604T000000Z-mig-R2026060406931791","MIG-20260605T120000Z-mig-BATCH","R20260604-069","experiment","🧪 实验\R20260604-069_执行窗口VWAP容量冲击反事实预注册.md","04_实验记录\EX-20260604T000000Z-mig-R2026060406931791_R20260604-069执行窗口VWAP容量冲击反事实预注册.md","R20260604-069 执行窗口 VWAP 容量冲击反事实预注册","migrated_unverified","legacy_raw"
"EX-20260604T000000Z-mig-R20260604070EA2A6","MIG-20260605T120000Z-mig-BATCH","R20260604-070","experiment","🧪 实验\R20260604-070_ETF专项执行窗口分层只读分析.md","04_实验记录\EX-20260604T000000Z-mig-R20260604070EA2A6_R20260604-070ETF专项执行窗口分层只读分析.md","R20260604-070 ETF专项执行窗口分层只读分析","migrated_unverified","legacy_raw"
"EX-20260604T000000Z-mig-R20260604071C7EC3","MIG-20260605T120000Z-mig-BATCH","R20260604-071","experiment","🧪 实验\R20260604-071_ETF双池买卖时机独立反事实预注册.md","04_实验记录\EX-20260604T000000Z-mig-R20260604071C7EC3_R20260604-071ETF双池买卖时机独立反事实预注册.md","R20260604-071 ETF双池买卖时机独立反事实预注册","migrated_unverified","legacy_raw"
"EX-20260604T000000Z-mig-R20260604072DE8A7","MIG-20260605T120000Z-mig-BATCH","R20260604-072","experiment","🧪 实验\R20260604-072_ETF双池1309_1310时点机制归因预注册.md","04_实验记录\EX-20260604T000000Z-mig-R20260604072DE8A7_R20260604-072ETF双池13091310时点机制归因预注册.md","R20260604-072 ETF双池 13:09/13:10 时点机制归因预注册","migrated_unverified","legacy_raw"
"EX-20260604T000000Z-mig-R20260604073F111B","MIG-20260605T120000Z-mig-BATCH","R20260604-073","experiment","🧪 实验\R20260604-073_R010A6S3_保持旧仓失败触发簇只读归因.md","04_实验记录\EX-20260604T000000Z-mig-R20260604073F111B_R20260604-073R010A6S3保持旧仓失败触发簇只读归因.md","R20260604-073 R010A6S3 保持旧仓失败触发簇只读归因","migrated_unverified","legacy_raw"
"EX-20260604T000000Z-mig-R2026060407497F21","MIG-20260605T120000Z-mig-BATCH","R20260604-074","experiment","🧪 实验\R20260604-074_R010A7_过滤层稀薄替代目标只读验证.md","04_实验记录\EX-20260604T000000Z-mig-R2026060407497F21_R20260604-074R010A7过滤层稀薄替代目标只读验证.md","R20260604-074 R010A7 过滤层稀薄替代目标只读验证","migrated_unverified","legacy_raw"
"EX-20260604T000000Z-mig-R20260604075E9A24","MIG-20260605T120000Z-mig-BATCH","R20260604-075","experiment","🧪 实验\R20260604-075_R010A8_过滤层稀薄状态分层只读发现.md","04_实验记录\EX-20260604T000000Z-mig-R20260604075E9A24_R20260604-075R010A8过滤层稀薄状态分层只读发现.md","R20260604-075 R010A8 过滤层稀薄状态分层只读发现","migrated_unverified","legacy_raw"
"EX-20260605T000000Z-mig-R2026060507681C94","MIG-20260605T120000Z-mig-BATCH","R20260605-076","experiment","🧪 实验\R20260605-076_R010A9_过滤层稀薄Top3替代真实路径多段验证.md","04_实验记录\EX-20260605T000000Z-mig-R2026060507681C94_R20260605-076R010A9过滤层稀薄Top3替代真实路径多段验证.md","R20260605-076 R010A9 过滤层稀薄 Top3 替代真实路径多段验证","migrated_unverified","legacy_raw"
"EX-20260605T000000Z-mig-R202606050779AFBB","MIG-20260605T120000Z-mig-BATCH","R20260605-077","experiment","🧪 实验\R20260605-077_R010A9S4_高热度窄主线热分支2024Smoke否决.md","04_实验记录\EX-20260605T000000Z-mig-R202606050779AFBB_R20260605-077R010A9S4高热度窄主线热分支2024Smoke否决.md","R20260605-077 R010A9S4 高热度窄主线热分支 2024 Smoke 否决","migrated_unverified","legacy_raw"
"EX-20260605T000000Z-mig-R2026060507889967","MIG-20260605T120000Z-mig-BATCH","R20260605-078","experiment","🧪 实验\R20260605-078_R010A9S3_已触发负贡献归因与审计字段增强.md","04_实验记录\EX-20260605T000000Z-mig-R2026060507889967_R20260605-078R010A9S3已触发负贡献归因与审计字段增强.md","R20260605-078 R010A9S3 已触发负贡献归因与审计字段增强","migrated_unverified","legacy_raw"
"EX-20260605T000000Z-mig-R202606050799B34C","MIG-20260605T120000Z-mig-BATCH","R20260605-079","experiment","🧪 实验\R20260605-079_R010A9S3_Shadow2024Smoke交易隔离通过.md","04_实验记录\EX-20260605T000000Z-mig-R202606050799B34C_R20260605-079R010A9S3Shadow2024Smoke交易隔离通过.md","R20260605-079 R010A9S3 Shadow 2024 Smoke 交易隔离通过","migrated_unverified","legacy_raw"
"EX-20260605T000000Z-mig-R2026060508099410","MIG-20260605T120000Z-mig-BATCH","R20260605-080","experiment","🧪 实验\R20260605-080_R010A9S3_Shadow多分段Smoke交易隔离通过.md","04_实验记录\EX-20260605T000000Z-mig-R2026060508099410_R20260605-080R010A9S3Shadow多分段Smoke交易隔离通过.md","R20260605-080 R010A9S3 Shadow 多分段 Smoke 交易隔离通过","migrated_unverified","legacy_raw"
"EX-20260605T000000Z-mig-R202606050812A784","MIG-20260605T120000Z-mig-BATCH","R20260605-081","experiment","🧪 实验\R20260605-081_R010A9S3_Shadow四分段全覆盖交易隔离通过.md","04_实验记录\EX-20260605T000000Z-mig-R202606050812A784_R20260605-081R010A9S3Shadow四分段全覆盖交易隔离通过.md","R20260605-081 R010A9S3 Shadow 四分段全覆盖交易隔离通过","migrated_unverified","legacy_raw"
"EX-20260605T000000Z-mig-R202606050828E097","MIG-20260605T120000Z-mig-BATCH","R20260605-082","experiment","🧪 实验\R20260605-082_R010A9S3_十五触发成交可用性与扣成本复核.md","04_实验记录\EX-20260605T000000Z-mig-R202606050828E097_R20260605-082R010A9S3十五触发成交可用性与扣成本复核.md","R20260605-082 R010A9S3 十五触发成交可用性与扣成本复核","migrated_unverified","legacy_raw"
"EX-20260605T000000Z-mig-R20260605083B8CDE","MIG-20260605T120000Z-mig-BATCH","R20260605-083","experiment","🧪 实验\R20260605-083_R010A9S3_预可见容量护栏只读评估.md","04_实验记录\EX-20260605T000000Z-mig-R20260605083B8CDE_R20260605-083R010A9S3预可见容量护栏只读评估.md","R20260605-083 R010A9S3 预可见容量护栏只读评估","migrated_unverified","legacy_raw"
"EX-20260605T000000Z-mig-R202606050844E399","MIG-20260605T120000Z-mig-BATCH","R20260605-084","experiment","🧪 实验\R20260605-084_R010A9S5_预可见容量护栏Shadow四分段验证.md","04_实验记录\EX-20260605T000000Z-mig-R202606050844E399_R20260605-084R010A9S5预可见容量护栏Shadow四分段验证.md","R20260605-084 R010A9S5 预可见容量护栏 Shadow 四分段验证","migrated_unverified","legacy_raw"
"EX-20260605T000000Z-mig-R20260605085B7521","MIG-20260605T120000Z-mig-BATCH","R20260605-085","experiment","🧪 实验\R20260605-085_R010A9S5_放行事件LiveReadiness只读审计.md","04_实验记录\EX-20260605T000000Z-mig-R20260605085B7521_R20260605-085R010A9S5放行事件Live-Readiness只读审计.md","R20260605-085 R010A9S5 放行事件 Live-Readiness 只读审计","migrated_unverified","legacy_raw"
"EX-20260605T000000Z-mig-R202606050866BB8C","MIG-20260605T120000Z-mig-BATCH","R20260605-086","experiment","🧪 实验\R20260605-086_R010A9S5_二级护栏候选只读发现.md","04_实验记录\EX-20260605T000000Z-mig-R202606050866BB8C_R20260605-086R010A9S5二级护栏候选只读发现.md","R20260605-086 R010A9S5 二级护栏候选只读发现","migrated_unverified","legacy_raw"
"EX-20260605T000000Z-mig-R202606050878B552","MIG-20260605T120000Z-mig-BATCH","R20260605-087","experiment","🧪 实验\R20260605-087_R010A9S6_二级护栏DefaultOffShadow四分段验证.md","04_实验记录\EX-20260605T000000Z-mig-R202606050878B552_R20260605-087R010A9S6二级护栏Default-OffShadow四分段验证.md","R20260605-087 R010A9S6 二级护栏 Default-Off Shadow 四分段验证","migrated_unverified","legacy_raw"
"EX-20260605T000000Z-mig-R202606050881EFD1","MIG-20260605T120000Z-mig-BATCH","R20260605-088","experiment","🧪 实验\R20260605-088_R010A10_A2换仓延迟确认只读发现.md","04_实验记录\EX-20260605T000000Z-mig-R202606050881EFD1_R20260605-088R010A10A2换仓延迟确认只读发现.md","R20260605-088 R010A10 A2 换仓延迟确认只读发现","migrated_unverified","legacy_raw"
"EX-20260605T000000Z-mig-R202606050899F2EE","MIG-20260605T120000Z-mig-BATCH","R20260605-089","experiment","🧪 实验\R20260605-089_R010A10S1_A2换仓延迟确认DefaultOffShadow四分段验证.md","04_实验记录\EX-20260605T000000Z-mig-R202606050899F2EE_R20260605-089R010A10S1A2换仓延迟确认Default-OffShadow四分段验证.md","R20260605-089 R010A10S1 A2 换仓延迟确认 Default-Off Shadow 四分段验证","migrated_unverified","legacy_raw"
"EX-20260605T000000Z-mig-R202606050901D007","MIG-20260605T120000Z-mig-BATCH","R20260605-090","experiment","🧪 实验\R20260605-090_过热拥挤机制收益拖累总审计.md","04_实验记录\EX-20260605T000000Z-mig-R202606050901D007_R20260605-090过热拥挤机制收益拖累总审计.md","R20260605-090 过热拥挤机制收益拖累总审计","migrated_unverified","legacy_raw"
"EX-20260605T000000Z-mig-R2026060509171628","MIG-20260605T120000Z-mig-BATCH","R20260605-091","experiment","🧪 实验\R20260605-091_score大于5硬过滤合理性审计.md","04_实验记录\EX-20260605T000000Z-mig-R2026060509171628_R20260605-091score大于5硬过滤合理性审计.md","R20260605-091 score 大于 5 硬过滤合理性审计","migrated_unverified","legacy_raw"
"EX-20260605T000000Z-mig-R202606050921DE42","MIG-20260605T120000Z-mig-BATCH","R20260605-092","experiment","🧪 实验\R20260605-092_顶刊文献启发过热拥挤判别研究计划.md","04_实验记录\EX-20260605T000000Z-mig-R202606050921DE42_R20260605-092顶刊文献启发过热拥挤判别研究计划.md","R20260605-092 顶刊文献启发过热拥挤判别研究计划","migrated_unverified","legacy_raw"
"EX-20260605T000000Z-mig-R20260605093A8E06","MIG-20260605T120000Z-mig-BATCH","R20260605-093","experiment","🧪 实验\R20260605-093_5到6分风险预算缩放研究计划.md","04_实验记录\EX-20260605T000000Z-mig-R20260605093A8E06_R20260605-0935到6分风险预算缩放研究计划.md","R20260605-093 5到6分风险预算缩放研究计划","migrated_unverified","legacy_raw"
"EX-20260523T000000Z-mig-S202605230011898F","MIG-20260605T120000Z-mig-BATCH","S20260523-001","experiment","🧪 实验\S20260523-001_小市值日内做T回撤归因.md","04_实验记录\EX-20260523T000000Z-mig-S202605230011898F_S20260523-001小市值日内做T11年回撤归因分析.md","S20260523-001: 小市值日内做T 11年回撤归因分析","migrated_unverified","legacy_raw"
